"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Characteristics:Страна;Characteristics:Винтаж;Characteristics:Регион;Characteristics:Состав;Characteristics:Объем;Characteristics:Алк.;Characteristics:PR;Characteristics:Субрегион;Characteristics:WS;Characteristics:Тип;Characteristics:Vinous;Characteristics:JS;Characteristics:RP;"Characteristics:Страна производства";Characteristics:Производитель;Characteristics:Материал;Weight;Length;Width;Height;"SEO title";"SEO descr";"FB title";"FB descr";Url
364476455621;;;;;"Domaine Comte Georges de Vogue, Musigny 2010, 750ml- 750ml";;;https://static.tildacdn.com/tild3930-3034-4631-a632-616638343231/tild3763-6661-4132-b.jpg;274000.00;;;Объем:750ml;;RXZe5OTxFSjZU6rISZuI;213389988631;;;;;;;;;;;;;;;;;0;0;0;0;;;;;https://winetime.moscow/mysigny-cgv-2010?editionuid=364476455621
813588910251;"Domaine du Comte Armand Pommard";;;"Musigny;Бургундия";"Domaine Comte Georges de Vogue, Musigny 2011, 750ml";Бургундия;"Пробовал вслепую на горизонтальной дегустации бургундских вин в Боне. Мюзиньи от Конт Жорж 2011 обладает роскошным ароматом, нюансированным и утонченным: вишня, черносмородиновый ликер, мокрый камень, фиалка. Устоять невозможно! Вино среднетельное, с мягкими, зрелыми танинами. Очень деликатное и элегантное, при этом очень молодое и энергичное, так что рекомендую 5-6 лет хранения.#nbsp;<br /><em>Wine Advocate, 2014</em>";https://static.tildacdn.com/tild3133-3735-4265-a532-396464643633/tild6431-6430-4334-b.jpg;;;;;;fNXUAmmlvagZFg9aVCoM;;Франция;2011;Бургундия;"Пино Нуар";0,75;12%;92;;;Красное;;;;;;;0;0;0;0;;;;;https://winetime.moscow/musigny-cgdv-2011
158714054321;;;;;"Domaine Comte Georges de Vogue, Musigny 2011, 750ml- 750ml";;;https://static.tildacdn.com/tild3133-3735-4265-a532-396464643633/tild6431-6430-4334-b.jpg;219000.00;;;Объем:750ml;;9kNAzU1SMkAzFMZXpFzc;813588910251;;;;;;;;;;;;;;;;;0;0;0;0;;;;;https://winetime.moscow/musigny-cgdv-2011?editionuid=158714054321
134477723561;"Bouchard Pere Fils";;;"Франция;MarketWinetime;Bouchard Pere Fils;Бургундия";"Bouchard Pere Fils Chambertin-Clos de Beze Grand Cru 2016, 750 ml";Бургундия;"Шамбертен Кло де Безе 2018 - самое сочное, крепкое (15%) и мощное вино у Бушаров, чьи виноградари в тот год настояли на особенно позднем сборе. У него экстравагантный аромат: апельсиновая цедра, малина, слива, лепестки розы, фимиам, пряный дуб. Вино полнотельное, густое и многослойное. Очень фруктовое, с мягкими танинами и заметным алкоголем. Хорошая работа, но не думаю, что у него большой потенциал хранения.<br /><em>Wine Advocate, 2020</em>";https://static.tildacdn.com/tild3032-6363-4432-a164-323466386463/166000-x-4000.jpg;84500.00;;;;;NccFpsIFkXgKgUM2p2R0;;Франция;2018;Бургундия;"Пино Нуар";0,75;15%;;;;Красное;;;92;;;;0;0;0;0;;;;;https://winetime.moscow/chambertin-clos-de-beze-2016
884336509731;"Chateau Chasse-Spleen";;;"Новинки;France 2;Chasse Spleen;Выключенные;Бордо;10 000 - 30 000";"Chateau Chasse-Spleen 2003";"Бордо, Мули-ан-Медок";"Мягкое и пышное с нотами красной и черной смородины, лакрицы, коробки специй и подлеска. Хорошо исполненное среднетельное вино, устойчивое и свежее. Будет на пике в течение следующих 2-3 лет.<br /><strong>Wine Advocate, 2014</strong>";https://static.tildacdn.com/tild3034-6233-4330-b837-373133346332/chasse-spleen-2.jpg;8100.00;;;;;z08t8pgfip2t4HC5f1ve;;Франция;2010;Бордо;"каберне совиньон, мерло, пти вердо";0,75;13%;;Мули-ан-Медок;;Красное;;;89;;;;0;0;0;0;;;;;https://winetime.moscow/chasse-spleen-2003
499696299691;"Chateau Chasse-Spleen";;;"Новинки;France 2;Chasse Spleen;Выключенные;Бордо;10 000 - 30 000";"Chateau Chasse-Spleen 2006";"Бордо, Мули-ан-Медок";"Сейчас Шасс-Сплин 2006 в самой середине подросткового возраста - пока сдержанный, минеральный аромат с нотами табака и дикорастущего кустарника. Вино среднетельное, с хваткими, довольно шероховатыми танинами, высокой кислотностью и недолгим послевкусием. Сейчас это вино закрыто, погружено в себя, поэтому очень интересно посмотреть, как оно проявит себя в развитии!<br /><strong>Wine Advocate, 2010</strong>";https://static.tildacdn.com/tild3034-6233-4330-b837-373133346332/chasse-spleen-2.jpg;9200.00;;;;;UkYmrRkvZo9hljXKlLkG;;Франция;2010;Бордо;"каберне совиньон, мерло, пти вердо";0,75;13%;;Мули-ан-Медок;;Красное;;;89;;;;0;0;0;0;;;;;https://winetime.moscow/chasse-spleen-2006
499062183441;"Chateau Chasse-Spleen";;;"Новинки;France 2;Chasse Spleen;Выключенные;Бордо;10 000 - 30 000";"Chateau Chasse-Spleen 2016";"Бордо, Мули-ан-Медок";"У Шато Шасс-Сплин 2016 элегантный аромат с идеально интегрированной дубовой нотой, в нем сразу же проступает терруар, а со временем развиваются ноты кедра и табачного дыма. Вино свежее, с превосходной линией кислотности. Танины заметные, но мягкие, в послевкусии - тонкая морская нотка. Великолепный Шасс-Сплин, возможно, лучший из всех, что я пробовал раньше.<br /><strong>Wine Advocate, 2017 </strong>";https://static.tildacdn.com/tild3034-6233-4330-b837-373133346332/chasse-spleen-2.jpg;7500.00;;;;;3kE5umhv0YnrAbgfpfez;;Франция;2010;Бордо;"каберне совиньон, мерло, пти вердо";0,75;13%;;Мули-ан-Медок;;Красное;;;89;;;;0;0;0;0;;;;;https://winetime.moscow/chasse-spleen-2016
234551213781;"Chateau Rieussec";;;"Новинки;France 2;Бордо;10 000 - 30 000";"Chateau Rieussec 2007";Сотерн;"Рьессек 2007 - бленд 87% семильон, 8,5% совиньон блан, 4,5% мюскадель. Урожай собирали с 13 сентября по 31 октября. Аромат очень напоминает Барсак: леденцы, имбирь, медовые ноты - очень насыщенный, но чувствуется, что пока чуть замкнутый. Вино чистое, сбалансированное, с замечательной линией кислотности, пробивающейся сквозь вязкий вкус ягод, над которыми поработали botrytis. Послевкусие довольно пряное, но не такое продолжительное, как у 2005 или 2009.<br /><strong>Wine Advocate, 2017</strong><br /><strong><em> </em></strong>";https://static.tildacdn.com/tild3439-3332-4665-a437-386631393065/chateau-rieussec-2.jpg;14900.00;;;;;3vOHkoGLSO34OuI29lB1;;Франция;2010;Сотерн;"семильон, мюскадель, совиньон блан";0,75;13,5%;;;;Красное;;;92;;;;0;0;0;0;;;;;https://winetime.moscow/chateau-rieussec-2007
553196580971;"Chateau Rieussec";;;"Новинки;France 2;Бордо;10 000 - 30 000";"Chateau Rieussec 2010";Сотерн;"Цвет лимонно-золотой, средней насыщенности. Рьессек 2010 потихоньку раскрывается и выдает аромат жареных орехов, яблок в карамели, сушеных абрикосов, соуса бер-блан, меда мануки и свечного воска. Во вкусе - торжество сладости, с мягкой кислотностью и орехово-пряными нотами. В послевкусии - заметная нота пралине.<br /><strong>Wine Advocate, 2020</strong>";https://static.tildacdn.com/tild3439-3332-4665-a437-386631393065/chateau-rieussec-2.jpg;16200.00;;;;;aDmI73R1oD1NxPs8x6YB;;Франция;2010;Сотерн;"семильон, мюскадель, совиньон блан";0,75;13,5%;;;;Красное;;;92;;;;0;0;0;0;;;;;https://winetime.moscow/chateau-rieussec-2010
821717332001;"Domaine Thomas Morey";;;"Новинки;France 2;Бордо;10 000 - 30 000";"Domaine Thomas Morey 2018";Бургундия;"Элегантное минеральное вино с шелковистой текстурой. В аромате - нотки сливочного пломбира, ванили и марципана.";https://static.tildacdn.com/tild3065-3164-4231-b061-653563303663/thomas-morey-2.png;19900.00;;;;;gtpOlXmTZyxndbzjyZeb;;Франция;2010;Бургундия;пино-нуар;0,75;13,5%;;;;Красное;;;;;;;0;0;0;0;;;;;https://winetime.moscow/domaine-thomas-morey-2018
837459233351;"Domaine Thomas Morey";;;"Новинки;France 2;Бордо;10 000 - 30 000";"Domaine Hubert Lignier 2018";Бургундия;"В бокале раскрывается очаровательный аромат: малина, пионы, сладкие земляные ноты, нагретые пряности. Шамболь-Мюзиньи Ле Бюссьер 2018 - вино скорее полнотельное, яркое, концентрированное, с глубоким свежим фруктовым вкусом и элегантными чуть зернистыми танинами. Очень хорошо!<br /><strong>Wine Advocate, 2020</strong>";https://static.tildacdn.com/tild3433-3137-4132-b864-333764643238/hubert-lignier-2.jpg;23000.00;;;;;8Stt6XZ2H1EZZkGb2dHu;;Франция;2010;Бургундия;пино-нуар;0,75;13,5%;;;;Красное;;;;;;;0;0;0;0;;;;;https://winetime.moscow/domaine-hubert-lignier-2018
479299638241;"Domaine Thomas Morey";;;"Новинки;France 2;Бордо;10 000 - 30 000";"Domaine Hubert Lignier 2017";Бургундия;"Изготовленое из купленного винограда, Море-Сен-Дени Тре Жира 2017 обладает каноничным ароматом: малина, какао-бобы, нагретые специи, сладкая земляная нота. Среднетельное, открытое вино с сочным фруктовым вкусом и элегантными, чуть шероховатыми танинами.<br /><strong>Wine Advocate, 2019 </strong>";https://static.tildacdn.com/tild3433-3137-4132-b864-333764643238/hubert-lignier-2.jpg;17900.00;;;;;uRDVgs2PBai3p9h2dzXV;;Франция;2010;Бургундия;пино-нуар;0,75;13,5%;;;;Красное;;;;;;;0;0;0;0;;;;;https://winetime.moscow/domaine-hubert-lignier-2017
241216827491;"Bodegas Vega Sicilia";"в наличии";;"Новинки;Bodegas Vega Sicilia;Испания";"Vega Sicilia “Unico”, Bodegas Vega Sicilia 2008";"<del></del>Испания, Рибера-дель-Дуэро";"2008 был сложным винтажем в Рибера-дель-Дуэро: особенно он запомнился страшными заморозками 24 сентября. Виноградники Вега Сицилия были спасены благодаря специальным обогревающим горелкам. Вино получилось свежее, чем обычно, более минеральным, но полностью сохранило привычный характер. И у него то же не поддающийся описанию аромат, что и у Вальбуэны 2011. Вино удивительно округлое, без грубых углов: его вполне можно пить уже сейчас. Танины изысканные, тонкая линия кислотности. Этот винтаж - облегченная версия классического Унико, но мне этот стиль очень нравится. Будет хорошо питься в течение всей своей жизни. Учитывая условия винтажа, это триумф!<br /><br /><strong>Wine Advocate, 2015</strong>";https://static.tildacdn.com/tild6539-3162-4133-a234-336335383935/vega-sicilia-pic-2.jpg;89000.00;;;;;Ksr5ZhLiuRTUGzI4Tmvb;;Испания;1990;Рибера-дель-Дуэро;"темпранильо, каберне совиньон";0,75;13,50%;95;;;Красное;;;;;;;0;0;0;0;"Chateau Angelus premier grand Cru Classe";"Превосходное предложение для этого винтажа: Chateau Angelus 1995 обладает темно-пурпурным цветом , массивное, мощное, богатое, со сладкими и зрелыми танинами, с ароматами прованских оливок, пьяных вишен, ежевики, трюфелей и поджаренных тостов. Полнотелое, многослойное, плотное и чистое вино. Это самый концентрированный из St.-Emilion 1995 premier grand crus. Ожидаемая зрелость: с настоящего времени по 2025 год";;;https://winetime.moscow/vega-sicilia-2008
